REF_DATE;GEO;DGUID;Custodial admissions;Age group;UOM;UOM_ID;SCALAR_FACTOR;SCALAR_ID;VECTOR;COORDINATE;VALUE;STATUS;SYMBOL;TERMINATED;DECIMALS
2007/2008;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;280;;;;0
2007/2008;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;1;;;;0
2007/2008;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;28;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;209;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;10;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;44;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;47;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;31;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;26;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;17;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;29;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;5;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2007/2008;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;9753;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;978;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2364;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;1865;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;1299;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1144;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;912;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;647;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;543;;;;0
2008/2009;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;1;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;3626;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;259;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;838;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;668;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;506;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;455;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;361;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;272;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;267;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2008/2009;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;30;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;5933;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;717;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1498;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1155;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;763;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;657;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;525;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;354;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;263;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;1;;;;0
2008/2009;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;28;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;194;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;2;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;28;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;42;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;30;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;32;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;26;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;21;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;13;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2008/2009;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;10405;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;978;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2637;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2084;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;1343;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1182;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;885;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;682;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;612;;;;0
2009/2010;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;2;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;3964;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;259;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;942;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;762;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;547;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;494;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;369;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;300;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;291;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2009/2010;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;30;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;6262;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;715;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1648;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1288;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;770;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;657;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;498;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;373;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;311;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;2;;;;0
2009/2010;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;27;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;179;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;4;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;47;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;34;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;26;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;31;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;18;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;9;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;10;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2009/2010;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;11102;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;928;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2744;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2287;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;1511;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1194;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;1018;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;682;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;738;;;;0
2010/2011;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;0;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;4441;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;276;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;1029;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;873;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;618;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;485;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;461;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;329;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;370;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2010/2011;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;30;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;6505;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;650;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1685;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1380;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;860;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;691;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;540;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;344;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;355;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;0;;;;0
2010/2011;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;28;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;156;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;2;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;30;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;34;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;33;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;18;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;17;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;9;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;13;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2010/2011;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;10929;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;891;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2618;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2254;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;1530;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1122;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;1000;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;696;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;818;;;;0
2011/2012;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;0;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;4372;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;254;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;971;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;881;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;591;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;482;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;456;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;337;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;400;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2011/2012;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;30;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;6400;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;635;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1619;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1337;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;916;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;617;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;530;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;352;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;394;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;0;;;;0
2011/2012;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;28;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;157;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;2;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;28;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;36;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;30 to 34 years;Number;223;units;0;v80748913;9.4.5;23;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;35 to 39 years;Number;223;units;0;v80748914;9.4.6;23;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;40 to 44 years;Number;223;units;0;v80748915;9.4.7;14;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;45 to 49 years;Number;223;units;0;v80748916;9.4.8;7;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;50 years and over;Number;223;units;0;v80748917;9.4.9;24;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;Age unknown;Number;223;units;0;v80748918;9.4.10;0;;;;0
2011/2012;Saskatchewan;2016A000247;Other custodial statuses;Median age on admission;Years;308;units;0;v80748919;9.4.11;;..;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;Total, custodial admissions by age group;Number;223;units;0;v80748876;9.1.1;11340;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;18 to 19 years;Number;223;units;0;v80748877;9.1.2;995;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;20 to 24 years;Number;223;units;0;v80748878;9.1.3;2643;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;25 to 29 years;Number;223;units;0;v80748879;9.1.4;2297;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;30 to 34 years;Number;223;units;0;v80748880;9.1.5;1620;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;35 to 39 years;Number;223;units;0;v80748881;9.1.6;1184;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;40 to 44 years;Number;223;units;0;v80748882;9.1.7;1033;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;45 to 49 years;Number;223;units;0;v80748883;9.1.8;749;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;50 years and over;Number;223;units;0;v80748884;9.1.9;818;;;;0
2012/2013;Saskatchewan;2016A000247;Total, custodial admissions;Age unknown;Number;223;units;0;v80748885;9.1.10;1;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;Total, custodial admissions by age group;Number;223;units;0;v80748887;9.2.1;4418;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;18 to 19 years;Number;223;units;0;v80748888;9.2.2;244;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;20 to 24 years;Number;223;units;0;v80748889;9.2.3;956;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;25 to 29 years;Number;223;units;0;v80748890;9.2.4;876;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;30 to 34 years;Number;223;units;0;v80748891;9.2.5;646;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;35 to 39 years;Number;223;units;0;v80748892;9.2.6;509;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;40 to 44 years;Number;223;units;0;v80748893;9.2.7;462;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;45 to 49 years;Number;223;units;0;v80748894;9.2.8;339;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;50 years and over;Number;223;units;0;v80748895;9.2.9;386;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;Age unknown;Number;223;units;0;v80748896;9.2.10;0;;;;0
2012/2013;Saskatchewan;2016A000247;Sentenced;Median age on admission;Years;308;units;0;v80748897;9.2.11;30;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;Total, custodial admissions by age group;Number;223;units;0;v80748898;9.3.1;6722;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;18 to 19 years;Number;223;units;0;v80748899;9.3.2;750;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;20 to 24 years;Number;223;units;0;v80748900;9.3.3;1635;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;25 to 29 years;Number;223;units;0;v80748901;9.3.4;1371;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;30 to 34 years;Number;223;units;0;v80748902;9.3.5;954;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;35 to 39 years;Number;223;units;0;v80748903;9.3.6;652;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;40 to 44 years;Number;223;units;0;v80748904;9.3.7;552;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;45 to 49 years;Number;223;units;0;v80748905;9.3.8;399;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;50 years and over;Number;223;units;0;v80748906;9.3.9;408;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;Age unknown;Number;223;units;0;v80748907;9.3.10;1;;;;0
2012/2013;Saskatchewan;2016A000247;Remand;Median age on admission;Years;308;units;0;v80748908;9.3.11;28;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;Total, custodial admissions by age group;Number;223;units;0;v80748909;9.4.1;200;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;18 to 19 years;Number;223;units;0;v80748910;9.4.2;1;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;20 to 24 years;Number;223;units;0;v80748911;9.4.3;52;;;;0
2012/2013;Saskatchewan;2016A000247;Other custodial statuses;25 to 29 years;Number;223;units;0;v80748912;9.4.4;50;;;;0
